Date,Time,Latitude,Longitude,Altitude,Battery Voltage (V),Sats used,Wind Speed (m/s),Wind Dir (deg),Vertical Speed (m/s),Temperature(deg),Pressure (hPa),Humidity (%),Dew point (deg)
2021-01-27,10:53:03,51.026336,7.626332,1804.1,2.8,12,14.3,277,2.9,-2.8,811.5,97.6,-3.1
2021-01-27,10:53:04,51.026310,7.626538,1806.8,2.8,12,15.2,286,2.7,-2.8,811.2,103.1,-2.4
2021-01-27,10:53:05,51.026263,7.626746,1809.7,2.8,12,15.9,293,3.0,-2.8,810.8,101.9,-2.6
2021-01-27,10:53:06,51.026215,7.626943,1812.5,2.8,12,13.8,289,2.5,-2.8,810.6,104.6,-2.2
2021-01-27,10:53:07,51.026187,7.627120,1815.0,2.8,12,12.0,279,2.5,-2.8,810.3,105.6,-2.1
2021-01-27,10:53:08,51.026168,7.627301,1817.8,2.8,12,13.7,280,3.1,-2.9,810.0,102.6,-2.5
2021-01-27,10:53:09,51.026134,7.627509,1820.4,2.8,12,16.5,288,2.3,-2.9,809.8,105.6,-2.1
2021-01-27,10:53:10,51.026083,7.627734,1822.9,2.8,12,17.0,292,2.5,-2.9,809.4,101.6,-2.6
2021-01-27,10:53:11,51.026037,7.627942,1825.6,2.8,12,14.0,286,2.7,-2.9,809.2,105.5,-2.1
2021-01-27,10:53:12,51.026011,7.628130,1828.5,2.8,11,13.1,278,2.8,-2.8,808.8,97.9,-3.1
2021-01-27,10:53:13,51.025986,7.628329,1831.9,2.8,12,15.5,284,4.0,-2.9,808.5,100.6,-2.8
2021-01-27,10:53:14,51.025940,7.628551,1835.8,2.8,12,17.3,292,3.8,-2.8,808.1,98.3,-3.1
2021-01-27,10:53:15,51.025887,7.628776,1839.2,2.9,12,16.5,289,3.1,-2.9,807.8,101.3,-2.7
2021-01-27,10:53:16,51.025853,7.628999,1842.2,2.8,12,15.8,278,2.4,-2.9,807.4,104.5,-2.4
2021-01-27,10:53:17,51.025835,7.629220,1844.8,2.8,12,15.5,277,2.8,-2.9,807.2,102.7,-2.6
2021-01-27,10:53:18,51.025806,7.629427,1847.4,2.8,12,14.6,289,2.0,-3.0,806.9,103.3,-2.6
2021-01-27,10:53:19,51.025754,7.629619,1849.7,2.8,12,14.7,298,2.5,-3.0,806.8,99.6,-3.0
2021-01-27,10:53:20,51.025701,7.629815,1852.4,2.9,12,15.4,289,2.8,-3.0,806.4,103.9,-2.5
2021-01-27,10:53:21,51.025667,7.630036,1854.9,2.8,12,16.7,279,2.1,-3.0,806.1,101.0,-2.9
2021-01-27,10:53:22,51.025642,7.630267,1857.4,2.8,12,16.2,281,2.8,-3.1,805.9,102.8,-2.7
2021-01-27,10:53:23,51.025604,7.630479,1860.2,2.8,12,14.9,292,2.4,-3.1,805.7,106.1,-2.3
2021-01-27,10:53:24,51.025551,7.630673,1863.0,2.8,12,14.9,295,2.7,-3.1,805.4,103.3,-2.7
2021-01-27,10:53:25,51.025505,7.630882,1865.9,2.8,12,16.3,284,3.0,-3.2,805.1,104.8,-2.5
2021-01-27,10:53:26,51.025475,7.631112,1869.0,2.8,12,16.6,279,2.8,-3.1,804.8,99.4,-3.2
2021-01-27,10:53:27,51.025442,7.631332,1872.0,2.8,12,15.2,288,3.1,-3.2,804.6,105.0,-2.5
2021-01-27,10:53:28,51.025390,7.631532,1874.8,2.8,12,15.3,297,2.5,-3.2,804.2,104.0,-2.7
2021-01-27,10:53:29,51.025331,7.631740,1877.7,2.8,12,16.5,291,2.9,-3.2,803.9,104.9,-2.5
2021-01-27,10:53:30,51.025287,7.631968,1880.5,2.8,12,17.1,282,2.7,-3.2,803.5,101.3,-3.0
2021-01-27,10:53:32,51.025210,7.632404,1886.5,2.8,12,15.0,295,2.7,-3.2,803.0,106.3,-2.4
2021-01-27,10:53:33,51.025154,7.632601,1889.4,2.8,12,15.4,295,2.8,-3.2,802.8,105.8,-2.5
2021-01-27,10:53:34,51.025106,7.632812,1892.2,2.8,12,16.2,285,3.1,-3.2,802.4,104.4,-2.6
2021-01-27,10:53:35,51.025070,7.633037,1895.0,2.8,12,16.3,283,2.6,-3.2,802.1,104.0,-2.7
2021-01-27,10:53:36,51.025026,7.633255,1897.5,2.8,11,16.0,292,2.3,-3.2,802.0,105.7,-2.5
2021-01-27,10:53:37,51.024963,7.633461,1899.8,2.8,12,16.2,300,2.5,-3.2,801.7,102.6,-2.9
2021-01-27,10:53:38,51.024900,7.633665,1902.6,2.8,12,15.8,293,2.9,-3.3,801.5,102.0,-3.0
2021-01-27,10:53:39,51.024856,7.633878,1905.3,2.9,12,15.7,282,2.6,-3.3,801.1,101.0,-3.2
2021-01-27,10:53:40,51.024823,7.634093,1908.3,2.8,12,15.4,286,3.4,-3.3,800.8,103.8,-2.8
2021-01-27,10:53:41,51.024772,7.634299,1911.5,2.8,12,15.8,297,2.7,-3.3,800.5,105.3,-2.6
2021-01-27,10:53:42,51.024704,7.634499,1914.3,2.8,12,16.3,300,3.0,-3.3,800.3,102.1,-3.1
2021-01-27,10:53:43,51.024645,7.634705,1916.8,2.8,12,15.6,288,2.4,-3.3,800.0,104.2,-2.8
2021-01-27,10:53:44,51.024611,7.634920,1919.1,2.8,12,15.8,280,2.2,-3.4,799.8,99.2,-3.5
2021-01-27,10:53:45,51.024576,7.635137,1921.7,2.8,11,15.7,288,3.1,-3.4,799.4,103.3,-2.9
2021-01-27,10:53:46,51.024522,7.635345,1924.1,2.8,12,16.1,297,1.9,-3.4,799.2,104.9,-2.7
2021-01-27,10:53:47,51.024459,7.635549,1926.5,2.8,12,16.0,294,2.7,-3.4,798.9,103.8,-2.9
2021-01-27,10:53:48,51.024408,7.635761,1929.1,2.8,12,15.9,287,2.1,-3.4,798.7,105.7,-2.7
2021-01-27,10:53:49,51.024365,7.635973,1931.5,2.8,12,15.4,289,2.5,-3.4,798.4,105.3,-2.8
2021-01-27,10:53:50,51.024314,7.636173,1934.1,2.8,12,15.0,294,2.6,-3.5,798.2,101.8,-3.3
2021-01-27,10:53:51,51.024260,7.636373,1936.8,2.8,12,15.7,292,2.9,-3.5,797.8,105.7,-2.7
2021-01-27,10:53:52,51.024212,7.636589,1939.8,2.8,12,16.5,287,2.9,-3.5,797.5,102.8,-3.2
2021-01-27,10:53:53,51.024166,7.636810,1942.7,2.8,12,16.0,290,2.8,-3.5,797.2,104.2,-3.0
2021-01-27,10:53:54,51.024111,7.637012,1945.4,2.9,12,15.0,297,2.7,-3.5,796.9,103.5,-3.1
2021-01-27,10:53:55,51.024051,7.637203,1948.4,2.8,12,15.0,296,3.1,-3.5,796.7,102.3,-3.2
2021-01-27,10:53:56,51.023998,7.637406,1951.3,2.8,12,15.9,289,2.8,-3.5,796.5,104.3,-3.0
2021-01-27,10:53:57,51.023950,7.637621,1954.3,2.8,12,16.1,289,2.9,-3.5,796.2,103.5,-3.1
2021-01-27,10:53:58,51.023895,7.637827,1957.2,2.8,12,15.4,297,2.8,-3.6,795.8,102.1,-3.3
2021-01-27,10:53:59,51.023829,7.638020,1960.0,2.8,12,15.5,300,2.6,-3.6,795.6,99.6,-3.7
2021-01-27,10:54:00,51.023768,7.638222,1962.8,2.8,12,16.1,292,2.9,-3.6,795.3,103.0,-3.2
2021-01-27,10:54:01,51.023718,7.638436,1965.6,2.8,12,15.9,288,2.6,-3.6,795.1,102.2,-3.3
2021-01-27,10:54:02,51.023669,7.638638,1968.3,2.9,12,14.6,294,2.9,-3.6,794.9,103.7,-3.2
2021-01-27,10:54:03,51.023612,7.638823,1971.2,2.8,12,14.2,298,3.1,-3.7,794.5,100.2,-3.6
2021-01-27,10:54:04,51.023557,7.639015,1974.5,2.8,12,15.4,292,3.3,-3.7,794.2,102.8,-3.3
2021-01-27,10:54:05,51.023508,7.639225,1977.5,2.8,12,15.9,289,2.7,-3.7,793.8,102.3,-3.4
2021-01-27,10:54:06,51.023456,7.639437,1980.0,2.8,12,16.0,294,2.2,-3.7,793.6,103.5,-3.2
2021-01-27,10:54:07,51.023391,7.639640,1982.4,2.8,12,16.0,299,2.8,-3.7,793.3,99.9,-3.7
2021-01-27,10:54:08,51.023324,7.639840,1985.1,2.8,12,15.8,296,2.7,-3.7,793.1,103.1,-3.3
2021-01-27,10:54:09,51.023272,7.640036,1987.5,2.8,12,14.3,289,2.4,-3.8,792.9,104.3,-3.2
2021-01-27,10:54:10,51.023233,7.640227,1990.3,2.8,12,13.8,287,2.8,-3.8,792.5,105.0,-3.1
2021-01-27,10:54:11,51.023187,7.640421,1993.3,2.8,12,15.4,295,2.7,-3.8,792.2,105.3,-3.1
2021-01-27,10:54:12,51.023120,7.640627,1996.2,2.8,12,17.4,300,2.9,-3.8,792.0,99.5,-3.9
2021-01-27,10:54:13,51.023045,7.640836,1999.3,2.8,12,16.1,299,3.0,-3.8,791.7,101.8,-3.6
2021-01-27,10:54:14,51.022984,7.641023,2002.0,2.8,12,13.5,296,2.3,-3.9,791.4,101.9,-3.6
2021-01-27,10:54:15,51.022933,7.641201,2004.6,2.8,12,13.9,293,2.7,-3.9,791.2,101.8,-3.7
2021-01-27,10:54:16,51.022876,7.641397,2007.2,2.8,12,16.5,296,2.7,-3.9,790.8,104.1,-3.4
2021-01-27,10:54:17,51.022808,7.641616,2010.1,2.8,12,17.7,297,3.0,-4.0,790.6,98.8,-4.1
2021-01-27,10:54:18,51.022743,7.641823,2013.0,2.8,12,14.9,297,2.8,-4.0,790.4,103.7,-3.5
2021-01-27,10:54:19,51.022689,7.641999,2015.8,2.8,12,12.4,295,3.0,-4.0,790.1,99.5,-4.1
2021-01-27,10:54:20,51.022644,7.642171,2019.3,2.8,12,13.7,290,4.2,-4.0,789.6,99.9,-4.0
2021-01-27,10:54:21,51.022593,7.642372,2023.6,2.8,12,16.7,293,4.3,-4.0,789.2,102.4,-3.7
2021-01-27,10:54:22,51.022529,7.642588,2027.9,2.9,12,16.8,297,4.4,-4.1,788.8,102.4,-3.8
2021-01-27,10:54:23,51.022461,7.642780,2031.5,2.8,12,14.2,301,2.8,-4.1,788.5,103.0,-3.7
2021-01-27,10:54:24,51.022400,7.642942,2034.4,2.8,12,12.1,300,3.3,-4.1,788.2,101.2,-4.0
2021-01-27,10:54:25,51.022345,7.643109,2037.9,2.8,12,14.4,296,3.6,-4.1,787.8,102.1,-3.8
2021-01-27,10:54:26,51.022277,7.643312,2041.1,2.8,12,17.9,299,2.8,-4.1,787.5,101.9,-3.9
2021-01-27,10:54:27,51.022194,7.643536,2043.9,2.8,12,18.6,302,2.6,-4.1,787.3,97.4,-4.5
2021-01-27,10:54:28,51.022116,7.643749,2046.4,2.8,12,15.9,298,2.5,-4.2,787.0,101.7,-3.9
2021-01-27,10:54:29,51.022057,7.643941,2049.2,2.8,12,14.1,293,2.7,-4.2,786.6,102.4,-3.9
2021-01-27,10:54:30,51.022000,7.644128,2051.9,2.8,12,15.1,298,2.9,-4.2,786.3,102.1,-3.9
2021-01-27,10:54:31,51.021923,7.644324,2054.7,2.8,12,17.2,306,2.7,-4.2,786.1,99.0,-4.3
2021-01-27,10:54:32,51.021835,7.644527,2057.6,2.8,12,17.7,303,3.0,-4.2,785.9,99.6,-4.3
2021-01-27,10:54:33,51.021761,7.644739,2060.5,2.8,12,16.4,294,2.7,-4.2,785.6,98.7,-4.4
2021-01-27,10:54:34,51.021705,7.644943,2063.2,2.8,12,14.9,293,2.4,-4.2,785.2,95.8,-4.8
2021-01-27,10:54:35,51.021644,7.645128,2065.8,2.8,11,14.5,303,2.7,-4.3,785.0,94.8,-5.0
2021-01-27,10:54:36,51.021568,7.645306,2068.4,2.8,12,15.7,305,2.8,-4.3,784.8,95.8,-4.9
2021-01-27,10:54:37,51.021493,7.645504,2071.3,2.9,12,16.8,297,2.8,-4.3,784.5,101.4,-4.1
2021-01-27,10:54:38,51.021428,7.645720,2074.0,2.8,12,16.6,294,2.5,-4.3,784.4,99.2,-4.4
2021-01-27,10:54:39,51.021365,7.645922,2076.8,2.8,12,15.2,300,2.9,-4.3,784.0,101.8,-4.1
2021-01-27,10:54:40,51.021294,7.646104,2079.7,2.8,12,14.9,304,2.7,-4.3,783.9,97.7,-4.7
2021-01-27,10:54:41,51.021224,7.646291,2082.3,2.8,12,15.7,298,2.8,-4.3,783.6,101.3,-4.2
2021-01-27,10:54:42,51.021163,7.646501,2084.4,2.8,12,16.7,292,2.1,-4.4,783.3,97.1,-4.8
2021-01-27,10:54:43,51.021099,7.646713,2086.5,2.8,12,16.2,298,2.6,-4.4,783.1,99.3,-4.5
2021-01-27,10:54:44,51.021025,7.646906,2088.8,2.8,10,15.5,305,2.1,-4.4,782.9,98.6,-4.6
2021-01-27,10:54:45,51.020950,7.647094,2091.2,2.8,12,15.8,300,2.7,-4.4,782.6,99.2,-4.5
2021-01-27,10:54:46,51.020884,7.647300,2093.5,2.8,12,16.6,294,2.2,-4.4,782.4,101.1,-4.3
2021-01-27,10:54:47,51.020820,7.647514,2095.6,2.8,12,16.7,297,2.4,-4.5,782.2,97.5,-4.8
2021-01-27,10:54:48,51.020744,7.647714,2098.1,2.9,12,16.1,305,2.8,-4.5,781.9,101.8,-4.3
2021-01-27,10:54:50,51.020596,7.648096,2102.9,2.8,12,15.6,294,2.7,-4.5,781.4,100.3,-4.5
2021-01-27,10:54:51,51.020539,7.648299,2105.6,2.8,12,15.8,294,2.5,-4.5,781.1,99.4,-4.6
2021-01-27,10:54:52,51.020471,7.648497,2107.8,2.8,12,15.9,303,2.5,-4.5,780.9,101.8,-4.3
2021-01-27,10:54:53,51.020392,7.648685,2110.3,2.8,12,15.9,305,2.3,-4.5,780.7,98.8,-4.7
2021-01-27,10:54:54,51.020317,7.648879,2112.7,2.9,12,16.0,298,2.5,-4.5,780.5,101.7,-4.3
2021-01-27,10:54:55,51.020257,7.649086,2115.1,2.8,12,15.9,292,2.3,-4.5,780.3,99.3,-4.6
2021-01-27,10:54:56,51.020196,7.649288,2117.6,2.8,11,15.5,299,2.8,-4.5,779.8,101.7,-4.3
2021-01-27,10:54:57,51.020122,7.649476,2120.0,2.8,11,15.7,305,2.2,-4.6,779.7,98.4,-4.8
2021-01-27,10:54:58,51.020045,7.649670,2122.6,2.8,12,16.3,299,2.7,-4.6,779.3,101.4,-4.4
2021-01-27,10:54:59,51.019981,7.649878,2125.3,2.8,12,16.2,292,2.4,-4.6,779.1,99.7,-4.7
2021-01-27,10:55:00,51.019923,7.650086,2127.9,2.9,12,15.7,296,2.6,-4.6,778.9,97.6,-4.9
2021-01-27,10:55:01,51.019852,7.650278,2130.3,2.8,12,15.6,305,2.4,-4.6,778.6,100.0,-4.6
2021-01-27,10:55:02,51.019772,7.650461,2132.8,2.8,12,15.6,304,2.8,-4.6,778.4,97.9,-4.9
2021-01-27,10:55:03,51.019703,7.650655,2135.4,2.8,12,15.9,295,2.5,-4.6,778.1,101.7,-4.4
2021-01-27,10:55:05,51.019582,7.651058,2140.6,2.8,10,15.4,301,2.4,-4.7,777.6,102.4,-4.4
2021-01-27,10:55:06,51.019509,7.651247,2143.1,2.8,12,15.7,302,2.8,-4.7,777.3,101.5,-4.5
2021-01-27,10:55:07,51.019439,7.651443,2145.6,2.8,12,16.0,297,2.3,-4.7,777.1,102.5,-4.4
2021-01-27,10:55:09,51.019304,7.651840,2150.7,2.9,12,15.8,302,2.7,-4.8,776.6,102.3,-4.5
2021-01-27,10:55:10,51.019231,7.652031,2153.4,2.8,12,15.6,301,2.9,-4.8,776.3,99.5,-4.9
2021-01-27,10:55:11,51.019166,7.652225,2156.3,2.8,12,15.3,295,2.8,-4.8,776.1,101.3,-4.7
2021-01-27,10:55:12,51.019106,7.652421,2158.9,2.8,12,15.0,296,2.3,-4.8,775.8,99.2,-4.9
2021-01-27,10:55:13,51.019039,7.652607,2161.3,2.8,12,15.0,303,2.6,-4.9,775.6,101.4,-4.7
2021-01-27,10:55:14,51.018964,7.652790,2163.9,2.8,12,15.7,303,2.5,-4.9,775.2,99.5,-5.0
2021-01-27,10:55:15,51.018895,7.652991,2166.6,2.8,12,16.5,295,2.6,-5.0,775.1,100.4,-5.0
2021-01-27,10:55:16,51.018835,7.653206,2169.2,2.8,12,16.4,292,2.7,-5.0,774.8,95.4,-5.6
2021-01-27,10:55:17,51.018773,7.653410,2172.0,2.8,12,15.5,300,2.8,-5.0,774.5,100.2,-5.0
2021-01-27,10:55:19,51.018623,7.653776,2177.5,2.8,12,15.2,299,2.9,-5.0,774.0,99.6,-5.1
2021-01-27,10:55:20,51.018567,7.653974,2180.5,2.8,12,15.2,290,2.9,-5.1,773.6,97.9,-5.4
2021-01-27,10:55:21,51.018513,7.654177,2183.3,2.8,12,15.5,295,3.1,-5.1,773.4,98.5,-5.4
2021-01-27,10:55:22,51.018441,7.654373,2186.4,2.8,12,16.4,305,2.9,-5.1,773.0,99.3,-5.2
2021-01-27,10:55:23,51.018358,7.654568,2189.4,2.8,12,16.7,304,3.2,-5.1,772.7,97.2,-5.5
2021-01-27,10:55:24,51.018286,7.654771,2192.5,2.8,12,16.3,294,2.9,-5.1,772.4,100.8,-5.0
2021-01-27,10:55:25,51.018233,7.654984,2195.2,2.8,12,15.8,289,2.8,-5.2,772.2,96.7,-5.6
2021-01-27,10:55:26,51.018177,7.655184,2198.0,2.8,12,15.0,300,2.8,-5.2,771.9,100.3,-5.1
2021-01-27,10:55:27,51.018102,7.655361,2200.8,2.8,11,15.0,308,2.7,-5.2,771.6,97.2,-5.6
2021-01-27,10:55:28,51.018024,7.655537,2203.8,2.8,12,15.2,302,3.4,-5.2,771.2,99.3,-5.3
2021-01-27,10:55:29,51.017963,7.655728,2206.6,2.8,12,15.0,292,2.2,-5.2,771.0,101.9,-4.9
2021-01-27,10:55:30,51.017911,7.655927,2208.9,2.8,12,15.3,294,2.3,-5.2,770.8,98.6,-5.4
2021-01-27,10:55:31,51.017844,7.656123,2211.7,2.8,12,16.0,303,2.6,-5.2,770.5,100.7,-5.1
2021-01-27,10:55:32,51.017765,7.656312,2214.5,2.8,12,15.9,304,2.9,-5.2,770.3,97.7,-5.5
2021-01-27,10:55:33,51.017697,7.656505,2217.3,2.8,12,15.1,294,2.5,-5.2,770.1,101.7,-5.0
2021-01-27,10:55:34,51.017648,7.656702,2219.9,2.9,12,14.8,288,2.8,-5.2,769.7,95.8,-5.8
2021-01-27,10:55:35,51.017594,7.656897,2222.8,2.8,12,15.0,298,3.0,-5.2,769.4,99.7,-5.3
2021-01-27,10:55:36,51.017524,7.657083,2225.4,2.9,12,15.7,305,2.3,-5.3,769.1,98.6,-5.5
2021-01-27,10:55:37,51.017451,7.657271,2228.2,2.8,12,15.4,299,3.1,-5.4,768.9,98.5,-5.6
2021-01-27,10:55:38,51.017393,7.657467,2231.1,2.8,12,15.1,291,2.3,-5.5,768.6,97.7,-5.8
2021-01-27,10:55:39,51.017341,7.657671,2233.4,2.8,12,15.8,293,2.4,-5.5,768.3,98.5,-5.7
2021-01-27,10:55:40,51.017274,7.657871,2236.2,2.8,12,16.1,303,2.8,-5.5,768.0,97.8,-5.8
2021-01-27,10:55:41,51.017198,7.658055,2239.2,2.9,12,14.8,304,3.3,-5.5,767.9,98.2,-5.8
2021-01-27,10:55:42,51.017135,7.658228,2242.4,2.8,12,13.3,296,3.1,-5.5,767.5,97.9,-5.8
2021-01-27,10:55:43,51.017081,7.658406,2245.3,2.8,11,14.3,295,2.8,-5.6,767.2,95.9,-6.2
2021-01-27,10:55:44,51.017015,7.658598,2248.2,2.8,12,16.4,302,3.0,-5.7,767.0,99.5,-5.8
2021-01-27,10:55:45,51.016937,7.658795,2251.3,2.8,12,16.4,303,3.1,-5.6,766.6,91.9,-6.8
2021-01-27,10:55:46,51.016868,7.658984,2254.2,2.8,12,14.3,296,2.7,-5.6,766.4,98.3,-5.9
2021-01-27,10:55:47,51.016819,7.659165,2256.9,2.8,12,13.3,290,2.8,-5.6,766.1,92.9,-6.6
2021-01-27,10:55:48,51.016768,7.659343,2259.6,2.8,12,14.3,298,2.8,-5.7,765.9,96.5,-6.2
2021-01-27,10:55:49,51.016694,7.659527,2262.5,2.8,12,16.4,306,2.7,-5.7,765.5,96.8,-6.2
2021-01-27,10:55:50,51.016610,7.659718,2265.5,2.8,12,16.3,303,3.2,-5.7,765.3,94.8,-6.5
2021-01-27,10:55:51,51.016544,7.659914,2268.6,2.8,12,14.9,293,3.0,-5.8,765.0,97.4,-6.1
2021-01-27,10:55:52,51.016496,7.660108,2271.6,2.8,12,14.3,290,3.0,-5.8,764.6,94.6,-6.5
2021-01-27,10:55:53,51.016438,7.660293,2274.6,2.8,11,14.8,302,3.0,-5.8,764.4,97.7,-6.1
2021-01-27,10:55:55,51.016284,7.660654,2280.9,2.9,12,15.2,299,3.3,-5.8,763.7,98.4,-6.1
2021-01-27,10:55:56,51.016229,7.660851,2284.1,2.8,11,15.1,289,2.9,-5.9,763.5,95.9,-6.4
2021-01-27,10:55:57,51.016178,7.661049,2287.5,2.8,12,14.9,296,3.7,-5.9,763.1,98.3,-6.1
2021-01-27,10:55:58,51.016108,7.661234,2290.8,2.8,12,15.4,306,2.7,-5.9,763.0,98.1,-6.1
2021-01-27,10:55:59,51.016031,7.661412,2293.8,2.8,12,15.0,303,3.4,-5.9,762.5,95.7,-6.5
2021-01-27,10:56:00,51.015968,7.661597,2297.1,2.8,10,14.7,293,3.0,-5.9,762.3,98.7,-6.1
2021-01-27,10:56:01,51.015913,7.661788,2300.1,2.8,12,14.6,295,3.4,-6.0,761.9,95.8,-6.6
2021-01-27,10:56:02,51.015846,7.661970,2303.3,2.8,12,15.2,305,3.1,-6.0,761.7,98.5,-6.2
2021-01-27,10:56:03,51.015765,7.662153,2306.5,2.9,11,16.2,305,3.1,-6.0,761.4,96.5,-6.5
2021-01-27,10:56:04,51.015691,7.662351,2309.7,2.8,12,16.2,296,3.1,-6.0,760.9,98.7,-6.2
2021-01-27,10:56:05,51.015633,7.662557,2312.6,2.8,12,15.4,292,2.7,-5.9,760.8,94.6,-6.7
2021-01-27,10:56:06,51.015573,7.662749,2315.4,2.8,12,14.9,302,2.9,-5.9,760.4,99.6,-6.0
2021-01-27,10:56:07,51.015496,7.662924,2318.3,2.8,11,15.2,308,3.0,-6.0,760.3,96.6,-6.5
2021-01-27,10:56:08,51.015421,7.663107,2321.2,2.8,12,15.5,299,2.9,-6.0,759.9,100.6,-6.0
2021-01-27,10:56:09,51.015362,7.663305,2323.9,2.8,12,15.5,291,2.5,-6.1,759.7,97.5,-6.4
2021-01-27,10:56:10,51.015307,7.663510,2326.4,2.8,12,15.8,295,2.7,-6.1,759.4,97.0,-6.6
2021-01-27,10:56:11,51.015235,7.663705,2329.1,2.8,12,16.1,305,2.8,-6.1,759.1,99.1,-6.3
2021-01-27,10:56:12,51.015152,7.663891,2332.0,2.8,12,15.9,305,2.9,-6.1,758.9,98.5,-6.3
2021-01-27,10:56:13,51.015082,7.664078,2334.8,2.8,12,14.6,296,2.7,-6.1,758.6,100.4,-6.1
2021-01-27,10:56:14,51.015033,7.664269,2337.4,2.8,12,14.3,291,2.7,-6.1,758.3,98.9,-6.3
2021-01-27,10:56:15,51.014978,7.664464,2340.2,2.8,12,15.7,298,2.7,-6.1,758.0,99.6,-6.2
2021-01-27,10:56:16,51.014902,7.664667,2343.1,2.8,12,17.3,305,2.8,-6.2,757.8,96.9,-6.6
2021-01-27,10:56:17,51.014820,7.664863,2346.1,2.8,12,15.9,303,3.0,-6.2,757.5,98.0,-6.5
2021-01-27,10:56:18,51.014754,7.665044,2349.2,2.8,12,13.3,296,2.8,-6.2,757.3,98.1,-6.5
2021-01-27,10:56:19,51.014702,7.665220,2351.9,2.8,12,13.9,294,3.0,-6.2,757.0,99.2,-6.4
2021-01-27,10:56:20,51.014643,7.665415,2354.7,2.8,12,16.5,298,2.9,-6.3,756.6,100.6,-6.2
2021-01-27,10:56:21,51.014568,7.665626,2357.6,2.8,12,17.4,301,2.8,-6.3,756.4,98.5,-6.5
2021-01-27,10:56:22,51.014497,7.665825,2360.4,2.8,12,14.8,299,2.8,-6.3,756.1,99.9,-6.3
2021-01-27,10:56:23,51.014441,7.666002,2363.0,2.8,12,13.1,294,2.4,-6.4,755.8,98.8,-6.5
2021-01-27,10:56:24,51.014390,7.666186,2365.7,2.8,11,15.2,294,3.2,-6.4,755.5,98.3,-6.6
2021-01-27,10:56:25,51.014326,7.666392,2368.4,2.8,12,17.0,298,2.1,-6.4,755.4,98.5,-6.6
2021-01-27,10:56:26,51.014253,7.666595,2370.8,2.8,12,15.8,302,2.7,-6.4,755.1,97.2,-6.8
2021-01-27,10:56:27,51.014183,7.666771,2373.5,2.8,12,13.4,302,2.8,-6.4,754.8,97.4,-6.8
2021-01-27,10:56:29,51.014055,7.667140,2378.9,2.8,12,17.1,296,2.8,-6.4,754.2,99.4,-6.6
2021-01-27,10:56:30,51.013984,7.667356,2381.9,2.8,12,17.3,298,3.1,-6.4,754.0,96.5,-7.0
2021-01-27,10:56:31,51.013913,7.667554,2384.8,2.8,12,14.8,301,2.8,-6.5,753.7,102.1,-6.3
2021-01-27,10:56:32,51.013844,7.667727,2387.6,2.8,12,14.0,302,2.9,-6.5,753.4,97.8,-6.9
2021-01-27,10:56:33,51.013774,7.667913,2390.5,2.8,12,16.3,300,2.9,-6.6,753.2,101.2,-6.5
2021-01-27,10:56:34,51.013700,7.668122,2393.2,2.8,11,17.4,299,2.7,-6.6,753.0,102.0,-6.4
2021-01-27,10:56:35,51.013626,7.668324,2396.0,2.8,12,15.5,301,2.8,-6.6,752.6,101.4,-6.4
2021-01-27,10:56:36,51.013559,7.668499,2398.7,2.8,12,13.3,301,2.6,-6.6,752.4,97.1,-7.0
2021-01-27,10:56:37,51.013500,7.668669,2401.1,2.8,12,14.0,296,2.5,-6.6,752.1,98.7,-6.8
2021-01-27,10:56:38,51.013443,7.668869,2403.4,2.8,12,16.8,293,2.2,-6.7,751.9,99.5,-6.8
2021-01-27,10:56:39,51.013379,7.669091,2405.5,2.8,12,17.3,296,2.3,-6.8,751.7,96.6,-7.3
2021-01-27,10:56:40,51.013313,7.669291,2407.9,2.8,12,14.4,301,2.1,-6.8,751.4,101.2,-6.7
2021-01-27,10:56:41,51.013248,7.669456,2410.2,2.8,12,12.9,303,2.5,-6.9,751.3,95.9,-7.4
2021-01-27,10:56:42,51.013183,7.669627,2412.7,2.8,11,15.2,299,2.5,-6.9,751.1,95.8,-7.6
2021-01-27,10:56:43,51.013115,7.669835,2415.2,2.8,12,17.8,296,2.1,-7.0,750.7,93.8,-7.9
2021-01-27,10:56:44,51.013046,7.670052,2417.6,2.8,11,16.4,298,2.5,-7.0,750.6,90.4,-8.4
2021-01-27,10:56:45,51.012980,7.670235,2420.0,2.8,11,13.2,302,2.3,-7.1,750.4,94.8,-7.8
2021-01-27,10:56:46,51.012918,7.670391,2422.3,2.8,12,12.8,303,2.7,-7.1,750.0,92.3,-8.1
2021-01-27,10:56:47,51.012850,7.670561,2424.8,2.8,12,15.5,302,2.3,-7.1,749.9,94.6,-7.9
2021-01-27,10:56:48,51.012773,7.670763,2427.0,2.8,12,17.7,300,2.1,-7.1,749.6,91.2,-8.4
2021-01-27,10:56:49,51.012701,7.670968,2429.4,2.8,12,15.3,299,2.7,-7.2,749.3,91.5,-8.4
2021-01-27,10:56:50,51.012642,7.671143,2431.7,2.8,12,12.6,298,1.9,-7.2,749.0,92.5,-8.3
2021-01-27,10:56:51,51.012583,7.671306,2434.1,2.9,12,13.8,301,2.7,-7.2,748.9,90.0,-8.7
2021-01-27,10:56:52,51.012515,7.671489,2436.5,2.8,12,16.1,300,2.1,-7.3,748.6,91.4,-8.5
2021-01-27,10:56:53,51.012445,7.671686,2439.0,2.8,12,15.5,299,2.6,-7.4,748.4,89.9,-8.8
