Date,Time,Latitude,Longitude,Altitude,Battery Voltage (V),Sats used,Wind Speed (m/s),Wind Dir (deg),Vertical Speed (m/s),Temperature(deg),Pressure (hPa),Humidity (%),Dew point (deg),variance_accX, variance_accY, variance_accZ, variance_gyrX, variance_gyrY, variance_gyrZ  
2021-01-27,11:00:47,50.993182,7.724787,3042.3,2.9,12,21.8,289,2.6,-12.8,692.5,37.8,-24.9,0.23023018117931981,0.045183855325808826,0.09499883379870412,0.20708017688056266,0.20132439585326545,0.12406036549354708
2021-01-27,11:00:48,50.993116,7.725065,3044.8,2.9,12,19.9,292,2.5,-12.8,692.3,35.7,-25.6,0.4174478611152855,0.17224945584681384,0.03196416080240299,0.25332707788154835,0.10463016931316761,0.16558933202241102
2021-01-27,11:00:50,50.992964,7.725632,3049.4,2.9,12,24.1,291,2.3,-12.7,691.9,36.4,-25.2,0.06607296257616087,0.19781149629338798,0.07322343531962845,0.3740317007230573,0.1336551499949107,0.1863791007358763
2021-01-27,11:00:52,50.992823,7.726257,3054.8,2.9,12,21.0,289,2.6,-12.7,691.4,38.9,-24.5,0.0729598622968705,0.19394865816006868,0.0666259469546024,0.7254623676308306,0.0629762385821845,0.1582648450771989
2021-01-27,11:00:54,50.992690,7.726807,3059.7,2.9,12,22.2,293,2.6,-12.6,690.9,38.4,-24.5,0.22923622428005563,0.10782310776926043,0.05292431445634501,0.11772735713871398,0.15542410505368803,0.15047917785256842
2021-01-27,11:00:55,50.992613,7.727115,3062.2,2.9,12,24.3,291,2.3,-12.7,690.8,42.3,-23.5,0.5446785912644316,0.1514649939332444,0.15992407323198926,1.3345198818675017,0.1593363704071714,0.14646212265772157
2021-01-27,11:00:56,50.992541,7.727429,3064.7,2.9,12,22.5,289,3.0,-12.7,690.5,39.8,-24.2,0.14273649973768132,0.2342111770586895,0.10101602203130551,0.2169292603603186,0.1205187903710144,0.19870767449995344
2021-01-27,11:00:58,50.992414,7.728000,3069.6,2.9,12,21.6,291,2.6,-12.7,690.1,41.6,-23.7,0.16315491610232138,0.05250675920708727,0.061141741277145494,0.3085949104759538,0.05307059937976745,0.07214661486015037
2021-01-27,11:01:03,50.992072,7.729485,3081.7,2.9,11,23.3,288,2.5,-12.5,689.0,47.5,-21.8,0.07949344083749652,0.01585244071199756,0.04257103103206239,0.21109615632886258,0.10830571027716082,0.05627568089813934
2021-01-27,11:01:05,50.991925,7.730105,3086.5,2.9,12,21.6,292,2.5,-12.3,688.5,53.3,-20.3,0.07621854330281765,0.08721732336068061,0.0362150213871859,0.3174244123914633,0.04597846980661488,0.12281102548718824
2021-01-27,11:01:06,50.991858,7.730382,3089.0,2.9,12,19.8,290,2.3,-12.1,688.3,53.8,-20.0,0.3811835226739782,0.14360740310287268,0.10343837852678472,0.16948853822029364,0.21145272612735688,0.08371766079705042
2021-01-27,11:01:07,50.991800,7.730663,3091.2,2.9,12,21.6,287,2.4,-12.1,688.1,55.8,-19.5,0.06901941539101984,0.035239526155407916,0.12886411163165282,0.10736423168273256,0.15167893735269128,0.21568628513830615
2021-01-27,11:01:08,50.991742,7.730974,3093.6,2.9,12,24.0,287,2.1,-12.1,688.0,57.4,-19.2,0.4220927285950989,0.20945419777101915,0.11100836848781315,0.48792029748229,0.15173567133254892,0.07371632086796093
2021-01-27,11:01:09,50.991677,7.731292,3096.0,2.9,12,22.8,289,2.7,-12.1,687.7,57.8,-19.1,0.38682948356084473,0.25250099327659487,0.1349956202857361,0.5147264132378385,0.19242344623561342,0.2520856313674157
2021-01-27,11:01:10,50.991609,7.731583,3098.4,2.9,12,20.7,292,2.1,-12.1,687.6,55.5,-19.7,0.44681316190765863,0.04342424677978811,0.06448541634611989,0.2419275743360034,0.21391191627154188,0.1565205745316151
2021-01-27,11:01:13,50.991405,7.732476,3105.6,2.9,11,23.3,289,2.4,-12.3,686.9,56.2,-19.7,0.1259124556394212,0.07736494567605537,0.043529719659480166,0.4439389880790259,0.29656012905645834,0.11481209205584428
2021-01-27,11:01:14,50.991338,7.732772,3108.2,2.9,12,20.9,291,2.5,-12.3,686.6,54.6,-20.1,0.35564141076463124,0.136266889364398,0.09172761556075824,0.06991232307052235,0.13325085466182138,0.15293238138403623
2021-01-27,11:01:16,50.991203,7.733336,3113.0,2.9,12,22.8,290,2.5,-12.5,686.2,49.9,-21.3,0.14056739160888498,0.10923439040163227,0.038712101801072804,0.21610631915143552,0.08428125891648758,0.09830906268962566
2021-01-27,11:01:20,50.990937,7.734516,3122.6,2.9,12,21.8,291,2.6,-13.1,685.3,36.0,-25.7,0.49980465472246666,0.028344762121248212,0.11441779707386251,0.029079641099081427,0.121833283724167,0.15225042102093767
2021-01-27,11:01:21,50.990865,7.734815,3124.9,2.9,12,23.3,291,2.1,-13.2,685.1,33.1,-26.9,0.5275733076931837,0.08862557481819594,0.045224436444023124,0.08092984245254034,0.08589926350907953,0.16342895248953657
2021-01-27,11:01:22,50.990794,7.735118,3127.3,2.9,12,22.0,290,2.6,-13.3,684.9,32.5,-27.1,0.1739030835018058,0.04685789554039052,0.010225230268349792,0.05500305260194448,0.09293702511089735,0.10828270216212262
2021-01-27,11:01:23,50.990732,7.735405,3129.7,2.9,12,20.6,288,2.2,-13.3,684.8,34.0,-26.6,0.5615110689288532,0.08664761175954036,0.10871257767388573,0.4700700818397176,0.1521209251033049,0.31255162139715964
2021-01-27,11:01:26,50.990533,7.736299,3137.1,2.9,12,22.2,291,2.8,-13.4,684.0,34.6,-26.5,0.18576518710830497,0.18782263819584458,0.18382480165618156,0.252317592287066,0.17004520082294364,0.08240704647863162
2021-01-27,11:01:28,50.990402,7.736866,3141.7,2.9,12,21.5,289,2.4,-13.4,683.6,36.0,-26.0,0.13576102704075135,0.06872652542212035,0.06202045364873804,0.42656132490571425,0.09020361843058414,0.11244464911042203
2021-01-27,11:01:29,50.990335,7.737167,3143.9,2.9,12,23.1,290,2.2,-13.4,683.4,33.0,-27.0,0.3953214921290691,0.13767305279602465,0.16619002662101548,0.48847976019001943,0.20568848552589078,0.15117542216849547
2021-01-27,11:01:30,50.990266,7.737470,3146.3,2.9,12,22.1,290,2.4,-13.3,683.2,33.6,-26.8,0.23645986855691048,0.10534487905150113,0.18194420982177192,0.13489741106389316,0.14191608934584699,0.1522718406268763
2021-01-27,11:01:31,50.990201,7.737755,3148.6,2.9,12,20.4,290,2.1,-13.4,683.1,32.2,-27.3,0.2909679770249434,0.0910250156109644,0.1137747200231378,0.14683684157156174,0.25818813643911454,0.12852209782260085
2021-01-27,11:01:34,50.989998,7.738627,3155.5,2.9,12,22.3,290,2.5,-13.5,682.4,34.9,-26.5,0.09669276235397727,0.10755908879583638,0.06652951943333019,0.34648489862076803,0.07338185506038568,0.0743027333178261
2021-01-27,11:01:35,50.989933,7.738914,3157.9,2.9,12,20.5,289,2.2,-13.5,682.2,33.8,-26.8,0.6418204951247509,0.09940522228779149,0.1505296165473711,0.17112609157420894,0.16844287777301273,0.13796463584007634
2021-01-27,11:01:37,50.989802,7.739487,3162.6,2.9,12,23.1,291,2.5,-13.5,681.8,32.2,-27.4,0.41655688861235096,0.06136633558185642,0.10077968091184403,0.08630177432107643,0.11804286775351519,0.149387197277486
2021-01-27,11:01:39,50.989658,7.740088,3167.8,2.9,11,20.7,289,2.4,-13.5,681.2,32.7,-27.3,0.14868421459651693,0.10913358815398566,0.09148732984078026,0.2501091194297262,0.19588451346523095,0.10285856144077472
2021-01-27,11:01:40,50.989599,7.740359,3170.3,2.9,12,19.7,289,2.4,-13.4,681.2,33.3,-27.0,0.585181358428286,0.06173884416049005,0.11351647649853495,0.2462581261626217,0.20426248482481535,0.13118750454454908
2021-01-27,11:01:42,50.989463,7.740939,3175.1,2.9,12,23.2,292,2.1,-13.5,680.7,33.3,-27.0,0.4885146035393067,0.10240468356175539,0.0366430210699721,0.08708043772856332,0.09392954992494913,0.11516588570746365
2021-01-27,11:01:43,50.989389,7.741235,3177.6,2.9,12,21.4,291,2.6,-13.5,680.4,33.4,-27.0,0.11637316888717995,0.11137954366289832,0.05496452991085891,0.18000524478243596,0.11879804431793584,0.11934780657203861
2021-01-27,11:01:45,50.989266,7.741793,3182.5,2.9,12,21.6,289,2.7,-13.6,680.1,33.4,-27.1,0.14590130563764023,0.09540345643110645,0.07013989330797936,0.01253079928511245,0.1480376546753266,0.2011003739973934
2021-01-27,11:01:46,50.989197,7.742093,3185.1,2.9,12,23.3,291,2.1,-13.6,679.8,33.7,-27.0,0.5103134002498025,0.02664349302473543,0.12352224264297222,0.12226712407126261,0.32720907594532606,0.06704787760748912
2021-01-27,11:01:48,50.989059,7.742676,3189.6,2.9,12,20.1,289,2.1,-13.6,679.4,32.3,-27.5,0.669551030805463,0.044755561615664366,0.08118285554904096,0.1498927453889489,0.24821655669067913,0.14106889892054827
2021-01-27,11:01:49,50.988998,7.742952,3192.0,2.9,12,21.0,289,2.7,-13.6,679.2,32.0,-27.6,0.16857884035778217,0.06474091379561851,0.040563176195877466,0.43848679776704086,0.11609247990270292,0.12444866078429409
2021-01-27,11:01:51,50.988858,7.743557,3196.7,2.9,12,22.8,291,2.4,-13.7,678.8,35.7,-26.5,0.27523968361657514,0.09272209228775517,0.14344125545925146,0.7626482583190607,0.1318547034992312,0.18436311825080845
2021-01-27,11:01:52,50.988789,7.743844,3199.1,2.9,12,20.5,291,2.5,-13.8,678.6,33.2,-27.3,0.46537193801032517,0.11558217939413518,0.035909833928315135,0.26416407118338936,0.1415785890239669,0.1277077304222602
2021-01-27,11:01:53,50.988724,7.744119,3201.5,2.9,12,20.6,290,2.3,-13.8,678.4,34.8,-26.8,0.3064069491627066,0.0958924865294752,0.11514491924025623,0.3728554081699526,0.08471286352127103,0.09392231948335177
2021-01-27,11:01:58,50.988385,7.745570,3213.4,2.9,12,22.2,292,2.7,-13.8,677.3,33.0,-27.4,0.38556130726162924,0.05007488809860936,0.0844498462581083,0.11744614873431529,0.04073411284089191,0.19267237295131723
2021-01-27,11:02:00,50.988237,7.746166,3218.5,2.9,12,21.4,290,2.6,-13.8,676.9,32.7,-27.6,0.24984981825757802,0.07418162369206104,0.08980778293002224,0.08029369939342809,0.12543888169782347,0.11089082909223945
2021-01-27,11:02:02,50.988115,7.746738,3223.0,2.9,12,22.2,290,2.2,-13.8,676.5,32.3,-27.7,0.1478494678191398,0.072783732335819,0.07409503129911306,0.22178885205539545,0.128447351701593,0.16843749217047777
2021-01-27,11:02:04,50.987968,7.747344,3227.7,2.9,12,21.9,291,2.5,-13.9,676.1,33.5,-27.4,0.16030805948429924,0.05670568783452608,0.04502117915043389,0.22945641476091094,0.04783760072221687,0.10110609553150314
2021-01-27,11:02:05,50.987906,7.747624,3229.9,2.9,12,19.9,288,2.1,-13.8,676.0,32.2,-27.8,0.6331132117865713,0.06809641527896344,0.07458850908537557,0.08073983692103712,0.05232525687409506,0.26112417818998085
2021-01-27,11:02:09,50.987630,7.748795,3239.7,2.9,12,20.3,291,2.5,-14.0,675.1,33.7,-27.4,0.6954371020194682,0.10531875226695715,0.058957669484674055,0.149059316640515,0.18523951628778526,0.14395091487904257
2021-01-27,11:02:12,50.987422,7.749649,3246.9,2.9,12,23.1,291,2.1,-14.1,674.4,30.7,-28.5,0.5784390986361173,0.04888863724277922,0.05378381105155625,0.43163199285692155,0.13623578763126418,0.11728012465471205
2021-01-27,11:02:14,50.987293,7.750224,3251.7,2.9,12,20.0,289,2.4,-13.9,673.9,32.8,-27.7,0.45554815594280756,0.12970829140929913,0.14083442561072548,0.20153670939962443,0.3527789353345297,0.13012197698233902
2021-01-27,11:02:19,50.986960,7.751665,3263.3,2.9,12,21.3,290,2.5,-14.1,673.0,31.7,-28.2,0.11096710350315198,0.02278394721868779,0.026643496091108835,0.26513638670034245,0.093182861413664,0.04519437360277937
2021-01-27,11:02:23,50.986676,7.752812,3272.4,2.9,12,21.2,290,2.4,-14.2,672.1,33.0,-27.8,0.139124582234693,0.1375997530660943,0.030435569712833354,0.3632205148254397,0.11880681654298512,0.11018180188032621
2021-01-27,11:02:29,50.986245,7.754537,3286.6,2.9,12,22.8,294,2.6,-14.2,670.9,32.2,-28.1,0.3352485547387928,0.12072095743005633,0.09207689870307588,0.744952591630633,0.18091026615585448,0.05756661529203298
2021-01-27,11:02:37,50.985711,7.756808,3305.2,2.9,12,22.0,294,2.7,-14.4,669.2,32.4,-28.2,0.11120637280377323,0.022864308093196208,0.058520480159762876,0.24545711494073927,0.06876245126420169,0.08840220674093371
2021-01-27,11:02:38,50.985628,7.757103,3307.8,2.9,12,23.3,294,2.4,-14.4,669.1,32.8,-28.0,0.6868221483226759,0.15040160894215768,0.13568682996000667,0.12424281439055121,0.13722250328483176,0.036699564329933494
2021-01-27,11:02:39,50.985552,7.757397,3310.2,2.9,12,21.4,290,2.7,-14.4,668.8,32.1,-28.3,0.5186651039422614,0.07147403539960406,0.04707271101359766,0.052449828487782284,0.21014672149885147,0.10870193665900232
2021-01-27,11:02:41,50.985431,7.757950,3315.0,2.9,12,21.1,292,2.6,-14.5,668.5,31.3,-28.7,0.06765043236199055,0.06240375575475082,0.049262407894140096,0.41317184609233476,0.11505843751533328,0.10516483215057548
2021-01-27,11:02:42,50.985353,7.758238,3317.3,2.9,12,22.9,295,2.4,-14.5,668.2,31.5,-28.6,0.3755475168728093,0.03353249593264053,0.049448234102081594,0.35716410313932173,0.11330475022780892,0.12486114533876283
2021-01-27,11:02:46,50.985082,7.759378,3327.2,2.9,12,22.4,294,2.3,-14.5,667.3,32.5,-28.3,0.09202699453945978,0.04342424349347901,0.049299629858355835,0.03975474471603514,0.13703717107558322,0.04715658323826238
2021-01-27,11:02:51,50.984721,7.760795,3338.7,2.9,12,23.9,293,2.2,-14.6,666.3,34.2,-27.8,0.2168592535376107,0.2469628062260033,0.17199902290412858,0.7742774912631227,0.22763276783302222,0.19093800941392758
2021-01-27,11:02:52,50.984636,7.761105,3341.1,2.9,12,23.5,294,2.6,-14.5,666.1,32.5,-28.3,0.3030330598935317,0.2218762374996354,0.1479608903219384,0.469426097802877,0.29875482586762625,0.21214296847041492
2021-01-27,11:02:53,50.984561,7.761394,3343.7,2.9,12,20.4,291,2.4,-14.7,665.8,33.6,-28.1,0.13108716021051223,0.11127243763816529,0.06136633646553418,0.18941655855950024,0.12361441342476785,0.06507491003095553
2021-01-27,11:02:54,50.984501,7.761660,3346.2,2.9,12,19.2,288,2.6,-14.7,665.7,34.3,-27.8,0.3416303728723696,0.10268194841710185,0.10396019309303692,0.559040857944051,0.19840468637522196,0.1783288412166103
2021-01-27,11:02:55,50.984441,7.761933,3348.9,2.9,12,21.6,291,2.7,-14.8,665.5,35.1,-27.7,0.1977699163416512,0.06059931977861661,0.15333661016850444,0.144018569093847,0.11208064539133193,0.07740948972740923
2021-01-27,11:02:58,50.984211,7.762817,3356.5,2.9,12,19.8,289,2.2,-14.7,664.8,32.6,-28.4,0.47871957946389054,0.11371827588659376,0.12336622222823516,0.04908375726699648,0.1607319658397837,0.21608268348913903
2021-01-27,11:03:03,50.983868,7.764225,3368.8,2.9,12,20.4,291,2.3,-14.9,663.8,36.0,-27.4,0.23235179450205362,0.07951632873072806,0.11566149940373262,0.4957882230953573,0.20911155880049867,0.25357840724600056
2021-01-27,11:03:07,50.983584,7.765367,3378.8,2.9,12,19.7,291,2.5,-14.8,663.0,33.4,-28.2,0.4214620313512657,0.08970559609489637,0.09833846254011117,0.3731680455737608,0.14106664473466152,0.20783269167909196
2021-01-27,11:03:10,50.983357,7.766221,3385.9,2.9,12,21.6,292,2.6,-15.0,662.3,35.2,-27.8,0.16089633067181106,0.08924433053134911,0.09360807916592753,0.26591543484783214,0.07292233107100808,0.08228215796807409
2021-01-27,11:03:12,50.983226,7.766763,3390.6,2.9,12,20.7,291,2.7,-14.9,661.8,32.0,-28.8,0.3660471288422006,0.10290500647139961,0.09662613499672024,0.16720194075340755,0.09649182974897097,0.10348603394068107
2021-01-27,11:03:14,50.983076,7.767334,3395.1,2.9,12,21.6,293,2.4,-15.0,661.4,32.3,-28.8,0.2932035947480448,0.1535099705564766,0.05523086506686384,0.05490578727222144,0.12090347111705006,0.029937848134847088
2021-01-27,11:03:18,50.982794,7.768455,3404.4,2.9,12,23.0,293,2.7,-14.9,660.6,32.2,-28.8,0.13783960471649673,0.10250315163656726,0.05785850004774969,0.11541342446496508,0.07364746043678594,0.08160768539083288
2021-01-27,11:03:19,50.982721,7.768743,3407.1,2.9,12,20.7,291,2.6,-15.1,660.4,31.8,-29.0,0.07476038490803182,0.049522370699227936,0.03064578108023852,0.05691926019261961,0.11761878868768046,0.07634701083622718
2021-01-27,11:03:23,50.982459,7.769861,3416.4,2.9,12,22.1,290,2.7,-15.0,659.6,32.5,-28.8,0.24301337361027914,0.06309073370616054,0.034741507961792685,0.14655952878012626,0.042508297959132836,0.28187948404969043
2021-01-27,11:03:25,50.982343,7.770411,3421.2,2.9,12,19.9,288,2.6,-15.1,659.2,33.9,-28.4,0.1490846244093641,0.14373507479572636,0.05654372374467919,0.0806387671731745,0.07758019091147615,0.14655025650206147
2021-01-27,11:03:27,50.982208,7.770983,3426.3,2.9,12,22.3,291,2.3,-15.2,658.7,32.3,-29.0,0.3773723602642936,0.09903548287719804,0.038139266113267685,0.11602420382948767,0.1730253363692622,0.18540501203983792
2021-01-27,11:03:33,50.981822,7.772670,3440.7,2.9,12,18.9,289,2.3,-15.3,657.4,33.4,-28.7,0.37471398977329345,0.1362332407137581,0.0397639339296766,0.2254162366373194,0.22638148327426869,0.09252763043952217
2021-01-27,11:03:40,50.981379,7.774600,3457.6,2.9,12,22.8,291,2.0,-15.4,655.9,35.6,-28.1,0.45432242264796585,0.15541596689624965,0.095307269359667,0.4351629867326336,0.14125503834278613,0.21024349225739747
2021-01-27,11:03:44,50.981128,7.775683,3466.8,2.9,12,22.2,289,2.2,-15.3,655.1,32.7,-29.0,0.33593160197581656,0.05841067269025339,0.041963464304472904,0.12584273176243962,0.0639336324943561,0.1254785961695279
2021-01-27,11:03:45,50.981061,7.775983,3469.2,2.9,12,22.6,290,2.3,-15.4,654.9,33.1,-28.9,0.30741997801277954,0.10173976553422474,0.07175578643111288,0.34865770031472076,0.16198695093553195,0.19041530791946948
2021-01-27,11:03:50,50.980745,7.777375,3481.7,2.9,12,21.1,290,2.5,-15.3,654.0,34.4,-28.4,0.1459641718938955,0.10967012018692973,0.05400503852839426,0.029531046289783803,0.05688420381321813,0.1464203746525289
2021-01-27,11:03:53,50.980568,7.778168,3489.8,2.9,12,21.8,291,2.4,-15.5,653.2,32.8,-29.1,0.3626183632355805,0.1267616174066313,0.06015881211575597,0.16290502447873392,0.11735080311346066,0.1793709141851111
2021-01-27,11:03:55,50.980444,7.778764,3495.0,2.9,12,20.9,284,2.6,-15.6,652.8,36.5,-27.9,0.31105316385044507,0.04233339572829125,0.10303860989343422,0.2801841225839741,0.17488895366463306,0.08874234116000385
2021-01-27,11:03:57,50.980341,7.779328,3500.2,2.9,12,21.4,290,2.5,-15.5,652.3,33.4,-29.0,0.07589272128957679,0.051251578707112194,0.02314339918050428,0.2552892972893224,0.0790242903616893,0.03953077047561534
2021-01-27,11:03:58,50.980269,7.779621,3502.9,2.9,12,22.9,292,2.8,-15.6,652.1,35.7,-28.2,0.3320074052443181,0.10983725110335464,0.09138702997549086,0.6992871327880231,0.21285929109499493,0.26721725253814055
2021-01-27,11:04:00,50.980152,7.780201,3508.4,2.9,12,19.8,283,2.6,-15.6,651.6,36.0,-28.1,0.09399936841268919,0.11789201299156579,0.12964464096320508,0.28206073156227407,0.05097005523290571,0.11732492749001831
2021-01-27,11:04:04,50.979895,7.781338,3519.0,2.9,12,21.0,287,2.5,-15.6,650.8,33.2,-29.1,0.284245723282996,0.12503510765411782,0.08295969180108607,0.3664922976988289,0.15251263235798634,0.21136336821078533
2021-01-27,11:04:05,50.979847,7.781619,3521.3,2.9,12,19.9,282,2.3,-15.7,650.5,35.9,-28.2,0.49997370580332645,0.18474550981762908,0.05973041518008104,1.4368863165532804,0.11263303720811371,0.19006001536937606
2021-01-27,11:04:06,50.979797,7.781902,3523.7,2.9,12,21.4,288,2.8,-15.7,650.3,36.0,-28.2,0.3365043733307768,0.16671347730966365,0.09112571860824661,0.1119726179513706,0.059826495823411645,0.11514502724378904
2021-01-27,11:04:07,50.979728,7.782198,3526.0,2.9,12,23.2,292,1.8,-15.6,650.2,35.6,-28.3,1.1099199085853428,0.06632242367656213,0.08848057261267288,0.19609765501625728,0.2533347883908688,0.2319460184949717
2021-01-27,11:04:08,50.979655,7.782499,3528.2,2.9,12,22.3,290,2.6,-15.6,649.9,33.8,-28.9,0.17862717016524723,0.12017270824921834,0.024113783828725577,0.35972008487778395,0.15227362014849116,0.12103679911476703
2021-01-27,11:04:10,50.979552,7.783077,3533.4,2.9,12,21.1,284,2.6,-15.6,649.4,32.3,-29.4,0.14566179898810588,0.06333739067979013,0.07687736718821847,0.34996385866460566,0.31396438352281286,0.2376151497538675
2021-01-27,11:04:12,50.979425,7.783684,3538.4,2.9,12,23.3,291,2.4,-15.8,649.1,36.6,-28.1,0.5298889918830357,0.1283649508336498,0.09726943766421171,0.9153981196409733,0.38376415021866955,0.12926442047633863
2021-01-27,11:04:14,50.979308,7.784268,3543.4,2.9,12,20.5,285,2.3,-15.8,648.7,32.7,-29.4,0.5604404525775089,0.03513526666496925,0.09645513229671758,0.45614035602209074,0.14175638634247018,0.1347115696156494
2021-01-27,11:04:18,50.979058,7.785465,3553.3,2.9,12,20.6,287,2.2,-15.8,647.8,30.9,-30.1,0.6446082310578662,0.16600227788042887,0.04426101243010778,0.1649066286839733,0.1315072265358234,0.2580489529980854
2021-01-27,11:04:22,50.978807,7.786652,3563.2,2.9,11,20.2,289,2.6,-15.9,647.0,31.4,-30.0,0.49289028362591114,0.13509748548473427,0.08650990479004156,0.9159215779663089,0.20893361508503966,0.14179441591242076
2021-01-27,11:04:23,50.978747,7.786931,3565.7,2.9,12,21.1,288,2.5,-15.9,646.8,30.8,-30.2,0.22133385833914654,0.08112635479286225,0.05043986806503519,0.06911857063837452,0.25234894682437903,0.1661042452894008
2021-01-27,11:04:25,50.978617,7.787556,3570.7,2.9,12,23.8,289,2.7,-15.9,646.3,31.2,-30.0,0.2574649301352377,0.08562543643693314,0.07170464115012923,0.7780124156123716,0.12341708689774061,0.13012893244841733
2021-01-27,11:04:26,50.978551,7.787859,3573.5,2.9,12,21.2,289,2.6,-16.0,646.1,30.1,-30.5,0.21613879315482468,0.12034049018527739,0.018766632093427243,0.1083199261155232,0.10351929909943376,0.13525795273602723
2021-01-27,11:04:28,50.978425,7.788420,3577.7,2.9,12,22.4,290,2.2,-16.0,645.7,32.2,-29.8,0.14259462332684275,0.08544315185823738,0.10479494700013393,0.08265845409562858,0.1793368114808824,0.1003189037634526
2021-01-27,11:04:36,50.977903,7.790865,3598.2,2.9,12,20.8,286,2.3,-16.1,644.0,28.2,-31.4,0.5722222074967159,0.03336799178272376,0.08004515060989374,0.34668230312056764,0.11754751248364044,0.07651001216585766
2021-01-27,11:04:54,50.976735,7.796243,3642.9,2.9,12,23.1,290,2.7,-16.4,640.2,28.9,-31.4,0.75182744821209,0.053715562153040006,0.048700674461728106,0.182043594630658,0.101902773329684,0.0833923480180514
2021-01-27,11:04:57,50.976530,7.797136,3650.5,2.9,12,20.6,287,2.3,-16.4,639.6,28.3,-31.6,0.5117458877069263,0.060916318972777155,0.06644675379643843,0.47849132254321364,0.14195248460377854,0.07921897927681547
2021-01-27,11:04:58,50.976469,7.797428,3653.0,2.9,12,22.6,289,2.6,-16.4,639.3,28.7,-31.5,0.7100839122669647,0.05022119345856745,0.08622317316325812,0.09166183016720657,0.09286973111991746,0.13342243305158152
2021-01-27,11:04:59,50.976402,7.797737,3655.5,2.9,12,23.4,290,2.3,-16.5,639.2,29.0,-31.4,0.6451883871642784,0.07717503314451361,0.03835508384956573,0.0838658598661203,0.22054134448885784,0.22688680665352504
2021-01-27,11:05:02,50.976214,7.798615,3662.4,2.9,12,22.1,290,2.6,-16.5,638.5,30.6,-30.9,0.2542711832533595,0.05489774444391331,0.03311969338466361,0.30651975252970104,0.06362820567567973,0.08676300695048215
2021-01-27,11:05:03,50.976141,7.798920,3664.6,2.9,12,23.7,291,2.1,-16.5,638.4,29.5,-31.2,0.5989648776226435,0.08893548859093814,0.11609681547508209,0.2981020700672487,0.17671317830014813,0.15541711143367248
2021-01-27,11:05:05,50.976009,7.799518,3669.5,2.9,12,20.4,287,2.5,-16.5,637.9,30.6,-30.9,0.32092132732448636,0.09949744584874448,0.057220919958510315,0.7770057945157565,0.13219304430493947,0.10859144234947951
2021-01-27,11:05:08,50.975803,7.800412,3677.2,2.9,11,23.8,291,2.6,-16.6,637.3,30.5,-31.0,0.1617489241397602,0.06061445236739897,0.06084099613200023,0.05620639070799583,0.1694273113267776,0.059278776319939955
2021-01-27,11:05:11,50.975626,7.801304,3684.7,2.9,11,22.4,290,2.6,-16.7,636.6,31.8,-30.6,0.5204797664452666,0.04642529345425481,0.06724255225894171,0.30595878895362966,0.21977464230100496,0.09350996655148988
2021-01-27,11:05:16,50.975288,7.802810,3696.9,2.9,11,23.6,292,2.5,-16.7,635.6,29.9,-31.3,0.2925459378728674,0.16049653106876832,0.04331851117160551,0.07886931429615043,0.1551600898591084,0.1372125969965398
2021-01-27,11:05:18,50.975154,7.803408,3701.8,2.9,10,20.8,285,2.4,-16.7,635.2,29.8,-31.4,0.4237062311190149,0.059776465699629085,0.09963561743244241,0.204638730271153,0.19055752938280232,0.0737058716095784
2021-01-27,11:05:20,50.975030,7.803997,3706.7,2.8,11,23.4,292,2.5,-16.8,634.8,30.6,-31.1,0.3531050430117363,0.12415176867961993,0.03913622715582708,0.6609653636379753,0.10453140199670884,0.24449716461898535
2021-01-27,11:05:23,50.974832,7.804900,3714.6,2.9,11,21.1,285,2.6,-16.7,634.2,30.9,-31.0,0.23113680202777223,0.056169420871966635,0.0650518301295342,0.32127643666241273,0.1948751674491321,0.051221854957525716
2021-01-27,11:05:28,50.974499,7.806382,3727.4,2.9,11,22.0,289,2.9,-16.9,633.1,33.0,-30.4,0.5524466182080815,0.15339641003155605,0.03920647047887367,0.1935680458602499,0.09184848815396635,0.17993451743825814
2021-01-27,11:05:29,50.974429,7.806684,3729.9,2.8,11,23.2,292,2.1,-16.9,632.9,32.7,-30.5,0.40151146272067345,0.1489616837882672,0.03704133131866015,0.13162118525739616,0.13845630624474456,0.0677088094038664
2021-01-27,11:05:37,50.973894,7.809069,3748.6,2.8,11,23.9,291,2.2,-17.0,631.2,32.8,-30.5,0.27294712890279077,0.09920203437729078,0.0636263311620174,0.18207222978093454,0.050216996081307134,0.12078351565749659
2021-01-27,11:05:38,50.973818,7.809381,3751.2,2.9,10,23.1,292,2.4,-17.0,631.1,32.0,-30.8,0.05471361105302986,0.08728038846121222,0.06512228729312916,0.35036491423361454,0.12386228109140356,0.10423758613062208
2021-01-27,11:05:45,50.973358,7.811431,3769.0,2.9,11,21.0,288,2.5,-17.1,629.5,34.2,-30.1,0.07795569956335474,0.16998764981619477,0.0725944697470684,0.3570156543554053,0.18968375066861082,0.13569500905342222
2021-01-27,11:05:47,50.973207,7.812028,3774.2,2.9,11,23.5,293,2.7,-17.2,629.1,33.2,-30.5,0.1732156502215609,0.2297515699959484,0.1260360130444155,0.07945424201639768,0.15635549596453321,0.19158465175235856
2021-01-27,11:05:48,50.973138,7.812332,3776.7,2.9,11,22.1,287,2.5,-17.2,628.9,33.5,-30.5,0.5106996202269029,0.07580815438659413,0.04010841860147193,0.38049620615713303,0.23409992834177248,0.14076509382548727
