[0]Date,[1]Time,[2]Latitude,[3]Longitude,[4]Altitude,[5]Battery Voltage (V),[6]Sats used,[7]Wind Speed (m/s),[8]Wind Dir (deg),[9]Vertical Speed (m/s),[10]Temperature(deg),[11]Pressure (hPa),[12]Humidity (%),[13]Dew point (deg), [14]accX, [15]accY, [16]accZ, [17]gyrX, [18]gyrY, [19]gyrZ, [20]variance_accX, [21]variance_accY, [22]variance_accZ, [23]variance_gyrX,[24]variance_gyrY,[25]variance_gyrZ 
2021-01-27,10:37:44:40,51.022677,7.561802,312.5,2.8,11,0.1,128,0.0,0.2,979.3,91.9,-1.0, -0.3734954595565796, 9.543288230895996, 0.363918662071228, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.006771818443942366,0.003028449274388396,0.00558418454437604,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:44:60,51.022677,7.561802,312.5,2.8,11,0.1,128,0.0,0.2,979.3,91.9,-1.0, -0.3687070608139038, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.006771818443942366,0.003028449274388396,0.00558418454437604,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:44:80,51.022677,7.561802,312.5,2.8,11,0.1,128,0.0,0.2,979.3,91.9,-1.0, -0.35913026332855225, 9.53849983215332, 0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.006771818443942366,0.003028449274388396,0.00558418454437604,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:45:00,51.022677,7.561802,312.5,2.8,11,0.1,229,0.1,0.1,979.2,91.8,-1.1,-0.3687070608139038, 9.53849983215332, 0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.003028449274388396,0.003028449274388396,0.007166629365050591,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:45:20,51.022677,7.561802,312.5,2.8,11,0.1,229,0.1,0.1,979.2,91.8,-1.1, -0.363918662071228, 9.548076629638672, 0.3687070608139038, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.003028449274388396,0.003028449274388396,0.007166629365050591,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:45:40,51.022677,7.561802,312.5,2.8,11,0.1,229,0.1,0.1,979.2,91.8,-1.1, -0.3687070608139038, 9.543288230895996, 0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.003028449274388396,0.003028449274388396,0.007166629365050591,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:45:60,51.022677,7.561802,312.5,2.8,11,0.1,229,0.1,0.1,979.2,91.8,-1.1, -0.3687070608139038, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.003028449274388396,0.003028449274388396,0.007166629365050591,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:45:80,51.022677,7.561802,312.5,2.8,11,0.1,229,0.1,0.1,979.2,91.8,-1.1, -0.3734954595565796, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.003028449274388396,0.003028449274388396,0.007166629365050591,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:46:00,51.022676,7.561803,312.3,2.8,11,0.1,152,0.0,0.1,979.4,91.8,-1.1,-0.37828385829925537, 9.533711433410645, 0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004883227725553393,0.004883227725553393,0.0,0.0004256901331245899,0.0005213621495361084,
2021-01-27,10:37:46:20,51.022676,7.561803,312.3,2.8,11,0.1,152,0.0,0.1,979.4,91.8,-1.1, -0.3687070608139038, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.004883227725553393,0.004883227725553393,0.004883227725553393,0.0,0.0004256901331245899,0.0005213621495361084,
2021-01-27,10:37:46:40,51.022676,7.561803,312.3,2.8,11,0.1,152,0.0,0.1,979.4,91.8,-1.1, -0.363918662071228, 9.543288230895996, 0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883227725553393,0.004883227725553393,0.004883227725553393,0.0,0.0004256901331245899,0.0005213621495361084,
2021-01-27,10:37:46:60,51.022676,7.561803,312.3,2.8,11,0.1,152,0.0,0.1,979.4,91.8,-1.1, -0.3734954595565796, 9.53849983215332, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883227725553393,0.004883227725553393,0.004883227725553393,0.0,0.0004256901331245899,0.0005213621495361084,
2021-01-27,10:37:46:80,51.022676,7.561803,312.3,2.8,11,0.1,152,0.0,0.1,979.4,91.8,-1.1, -0.3734954595565796, 9.53849983215332, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004883227725553393,0.004883227725553393,0.0,0.0004256901331245899,0.0005213621495361084,
2021-01-27,10:37:47:00,51.022677,7.561803,312.2,2.8,11,0.1,186,-0.1,0.1,979.3,91.8,-1.1,-0.363918662071228, 9.548076629638672, 0.35913026332855225, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353,0.004282874036799028,0.006771818443942366,0.013678419455899664,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:47:20,51.022677,7.561803,312.2,2.8,11,0.1,186,-0.1,0.1,979.3,91.8,-1.1, -0.3734954595565796, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004282874036799028,0.006771818443942366,0.013678419455899664,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:47:40,51.022677,7.561803,312.2,2.8,11,0.1,186,-0.1,0.1,979.3,91.8,-1.1, -0.3687070608139038, 9.53849983215332, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004282874036799028,0.006771818443942366,0.013678419455899664,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:47:60,51.022677,7.561803,312.2,2.8,11,0.1,186,-0.1,0.1,979.3,91.8,-1.1, -0.3734954595565796, 9.528923034667969, 0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004282874036799028,0.006771818443942366,0.013678419455899664,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:47:80,51.022677,7.561803,312.2,2.8,11,0.1,186,-0.1,0.1,979.3,91.8,-1.1, -0.363918662071228, 9.533711433410645, 0.3495534360408783, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004282874036799028,0.006771818443942366,0.013678419455899664,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:48:00,51.022676,7.561803,312.2,2.8,11,0.1,48,-0.1,0.1,979.3,92.0,-1.1,-0.3734954595565796, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004691653441816077,0.0074181554341535335,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:48:20,51.022676,7.561803,312.2,2.8,11,0.1,48,-0.1,0.1,979.3,92.0,-1.1, -0.35913026332855225, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.004883227725553393,0.004691653441816077,0.0074181554341535335,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:48:40,51.022676,7.561803,312.2,2.8,11,0.1,48,-0.1,0.1,979.3,92.0,-1.1, -0.363918662071228, 9.533711433410645, 0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004691653441816077,0.0074181554341535335,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:48:60,51.022676,7.561803,312.2,2.8,11,0.1,48,-0.1,0.1,979.3,92.0,-1.1, -0.3687070608139038, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004691653441816077,0.0074181554341535335,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:48:80,51.022676,7.561803,312.2,2.8,11,0.1,48,-0.1,0.1,979.3,92.0,-1.1, -0.363918662071228, 9.533711433410645, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.004883227725553393,0.004691653441816077,0.0074181554341535335,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:49:00,51.022676,7.561802,312.1,2.8,11,0.1,172,0.0,0.0,979.2,91.8,-1.1,-0.363918662071228, 9.53849983215332, 0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.003583309505270378,0.009859924010545083,0.0,0.0005213618073463443,0.0008513801731169988,
2021-01-27,10:37:49:20,51.022676,7.561802,312.1,2.8,11,0.1,172,0.0,0.0,979.2,91.8,-1.1, -0.3687070608139038, 9.548076629638672, 0.3878606855869293, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004883227725553393,0.003583309505270378,0.009859924010545083,0.0,0.0005213618073463443,0.0008513801731169988,
2021-01-27,10:37:49:40,51.022676,7.561802,312.1,2.8,11,0.1,172,0.0,0.0,979.2,91.8,-1.1, -0.3687070608139038, 9.53849983215332, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883227725553393,0.003583309505270378,0.009859924010545083,0.0,0.0005213618073463443,0.0008513801731169988,
2021-01-27,10:37:49:60,51.022676,7.561802,312.1,2.8,11,0.1,172,0.0,0.0,979.2,91.8,-1.1, -0.3734954595565796, 9.543288230895996, 0.35913026332855225, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004883227725553393,0.003583309505270378,0.009859924010545083,0.0,0.0005213618073463443,0.0008513801731169988,
2021-01-27,10:37:49:80,51.022676,7.561802,312.1,2.8,11,0.1,172,0.0,0.0,979.2,91.8,-1.1, -0.37828385829925537, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.025541404262185097,0.004883227725553393,0.003583309505270378,0.009859924010545083,0.0,0.0005213618073463443,0.0008513801731169988,
2021-01-27,10:37:50:00,51.022675,7.561802,312.1,2.8,11,0.2,17,0.1,0.1,979.2,91.9,-1.0,-0.3687070608139038, 9.548076629638672, 0.38307225704193115, -0.0521470308303833, -0.003192675532773137, -0.025541404262185097,0.007037487462778725,0.005746078491210937,0.009766461880299858,0.0004256889224052429,0.0020636092148849008,0.0022725631433975144,
2021-01-27,10:37:50:20,51.022675,7.561802,312.1,2.8,11,0.2,17,0.1,0.1,979.2,91.9,-1.0, -0.363918662071228, 9.53849983215332, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.007037487462778725,0.005746078491210937,0.009766461880299858,0.0004256889224052429,0.0020636092148849008,0.0022725631433975144,
2021-01-27,10:37:50:40,51.022675,7.561802,312.1,2.8,11,0.2,17,0.1,0.1,979.2,91.9,-1.0, -0.35434186458587646, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.007037487462778725,0.005746078491210937,0.009766461880299858,0.0004256889224052429,0.0020636092148849008,0.0022725631433975144,
2021-01-27,10:37:50:60,51.022675,7.561802,312.1,2.8,11,0.2,17,0.1,0.1,979.2,91.9,-1.0, -0.35434186458587646, 9.53849983215332, 0.3878606855869293, -0.051082808524370193, 0.002128450432792306, -0.031926754862070084,0.007037487462778725,0.005746078491210937,0.009766461880299858,0.0004256889224052429,0.0020636092148849008,0.0022725631433975144,
2021-01-27,10:37:50:80,51.022675,7.561802,312.1,2.8,11,0.2,17,0.1,0.1,979.2,91.9,-1.0, -0.3495534360408783, 9.533711433410645, 0.35913026332855225, -0.051082808524370193, -0.002128450432792306, -0.026605628430843353,0.007037487462778725,0.005746078491210937,0.009766461880299858,0.0004256889224052429,0.0020636092148849008,0.0022725631433975144,
2021-01-27,10:37:51:00,51.022675,7.561803,312.3,2.8,11,0.1,197,0.0,0.2,979.2,92.3,-0.9,-0.35913026332855225, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883227725553393,0.004282874036799028,0.006352536877596552,0.0,0.0,0.0005213621495361084,
2021-01-27,10:37:51:20,51.022675,7.561803,312.3,2.8,11,0.1,197,0.0,0.2,979.2,92.3,-0.9, -0.35434186458587646, 9.53849983215332, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883227725553393,0.004282874036799028,0.006352536877596552,0.0,0.0,0.0005213621495361084,
2021-01-27,10:37:51:40,51.022675,7.561803,312.3,2.8,11,0.1,197,0.0,0.2,979.2,92.3,-0.9, -0.3687070608139038, 9.548076629638672, 0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004282874036799028,0.006352536877596552,0.0,0.0,0.0005213621495361084,
2021-01-27,10:37:51:60,51.022675,7.561803,312.3,2.8,11,0.1,197,0.0,0.2,979.2,92.3,-0.9, -0.363918662071228, 9.53849983215332, 0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004282874036799028,0.006352536877596552,0.0,0.0,0.0005213621495361084,
2021-01-27,10:37:51:80,51.022675,7.561803,312.3,2.8,11,0.1,197,0.0,0.2,979.2,92.3,-0.9, -0.35913026332855225, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004282874036799028,0.006352536877596552,0.0,0.0,0.0005213621495361084,
2021-01-27,10:37:52:00,51.022675,7.561804,312.3,2.8,10,0.1,210,0.0,0.3,979.2,92.0,-0.8,-0.3687070608139038, 9.548076629638672, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883227725553393,0.004282874036799028,0.00383073091506958,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:52:20,51.022675,7.561804,312.3,2.8,10,0.1,210,0.0,0.3,979.2,92.0,-0.8, -0.35913026332855225, 9.548076629638672, 0.3926490843296051, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004883227725553393,0.004282874036799028,0.00383073091506958,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:52:40,51.022675,7.561804,312.3,2.8,10,0.1,210,0.0,0.3,979.2,92.0,-0.8, -0.363918662071228, 9.53849983215332, 0.38307225704193115, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353,0.004883227725553393,0.004282874036799028,0.00383073091506958,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:52:60,51.022675,7.561804,312.3,2.8,10,0.1,210,0.0,0.3,979.2,92.0,-0.8, -0.35913026332855225, 9.543288230895996, 0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.004883227725553393,0.004282874036799028,0.00383073091506958,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:52:80,51.022675,7.561804,312.3,2.8,10,0.1,210,0.0,0.3,979.2,92.0,-0.8, -0.35434186458587646, 9.53849983215332, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883227725553393,0.004282874036799028,0.00383073091506958,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:53:00,51.022675,7.561804,312.3,2.8,10,0.1,255,0.1,0.3,979.3,91.4,-0.9,-0.363918662071228, 9.548076629638672, 0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004282874036799028,0.003830718994140625,0.003830718994140625,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:53:20,51.022675,7.561804,312.3,2.8,10,0.1,255,0.1,0.3,979.3,91.4,-0.9, -0.35913026332855225, 9.543288230895996, 0.37828385829925537, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353,0.004282874036799028,0.003830718994140625,0.003830718994140625,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:53:40,51.022675,7.561804,312.3,2.8,10,0.1,255,0.1,0.3,979.3,91.4,-0.9, -0.35434186458587646, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004282874036799028,0.003830718994140625,0.003830718994140625,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:53:60,51.022675,7.561804,312.3,2.8,10,0.1,255,0.1,0.3,979.3,91.4,-0.9, -0.363918662071228, 9.53849983215332, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004282874036799028,0.003830718994140625,0.003830718994140625,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:53:80,51.022675,7.561804,312.3,2.8,10,0.1,255,0.1,0.3,979.3,91.4,-0.9, -0.35434186458587646, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004282874036799028,0.003830718994140625,0.003830718994140625,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:54:00,51.022674,7.561805,312.2,2.8,10,0.1,47,0.0,0.4,979.2,91.5,-0.8,-0.35913026332855225, 9.548076629638672, 0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004883237077105045,0.004282874036799028,0.005746086438503777,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:54:20,51.022674,7.561805,312.2,2.8,10,0.1,47,0.0,0.4,979.2,91.5,-0.8, -0.35434186458587646, 9.548076629638672, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.004883237077105045,0.004282874036799028,0.005746086438503777,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:54:40,51.022674,7.561805,312.2,2.8,10,0.1,47,0.0,0.4,979.2,91.5,-0.8, -0.35913026332855225, 9.543288230895996, 0.3878606855869293, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.004883237077105045,0.004282874036799028,0.005746086438503777,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:54:60,51.022674,7.561805,312.2,2.8,10,0.1,47,0.0,0.4,979.2,91.5,-0.8, -0.3495534360408783, 9.53849983215332, 0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.004883237077105045,0.004282874036799028,0.005746086438503777,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:54:80,51.022674,7.561805,312.2,2.8,10,0.1,47,0.0,0.4,979.2,91.5,-0.8, -0.363918662071228, 9.53849983215332, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.004883237077105045,0.004282874036799028,0.005746086438503777,0.0,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:55:00,51.022672,7.561804,312.2,2.8,11,0.1,29,-0.1,0.3,979.3,91.3,-0.9,-0.35913026332855225, 9.543288230895996, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353,0.0023458267209080386,0.005245428011385801,0.006495300072721857,0.0004256904125213623,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:55:20,51.022672,7.561804,312.2,2.8,11,0.1,29,-0.1,0.3,979.3,91.3,-0.9, -0.363918662071228, 9.552865028381348, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.0023458267209080386,0.005245428011385801,0.006495300072721857,0.0004256904125213623,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:55:40,51.022672,7.561804,312.2,2.8,11,0.1,29,-0.1,0.3,979.3,91.3,-0.9, -0.35913026332855225, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.0023458267209080386,0.005245428011385801,0.006495300072721857,0.0004256904125213623,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:55:60,51.022672,7.561804,312.2,2.8,11,0.1,29,-0.1,0.3,979.3,91.3,-0.9, -0.363918662071228, 9.53849983215332, 0.3734954595565796, -0.05001858249306679, -0.004256900865584612, -0.02766985446214676,0.0023458267209080386,0.005245428011385801,0.006495300072721857,0.0004256904125213623,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:55:80,51.022672,7.561804,312.2,2.8,11,0.1,29,-0.1,0.3,979.3,91.3,-0.9, -0.35913026332855225, 9.53849983215332, 0.363918662071228, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.0023458267209080386,0.005245428011385801,0.006495300072721857,0.0004256904125213623,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:56:00,51.022672,7.561803,312.1,2.8,11,0.0,276,-0.1,0.3,979.4,91.5,-1.0,-0.3495534360408783, 9.533711433410645, 0.3974374830722809, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.005746086438503777,0.00558418454437604,0.00823828378479891,0.0004256904125213623,0.0005213618073463443,0.0,
2021-01-27,10:37:56:20,51.022672,7.561803,312.1,2.8,11,0.0,276,-0.1,0.3,979.4,91.5,-1.0, -0.363918662071228, 9.53849983215332, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.005746086438503777,0.00558418454437604,0.00823828378479891,0.0004256904125213623,0.0005213618073463443,0.0,
2021-01-27,10:37:56:40,51.022672,7.561803,312.1,2.8,11,0.0,276,-0.1,0.3,979.4,91.5,-1.0, -0.35434186458587646, 9.548076629638672, 0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.005746086438503777,0.00558418454437604,0.00823828378479891,0.0004256904125213623,0.0005213618073463443,0.0,
2021-01-27,10:37:56:60,51.022672,7.561803,312.1,2.8,11,0.0,276,-0.1,0.3,979.4,91.5,-1.0, -0.363918662071228, 9.548076629638672, 0.38307225704193115, -0.05001858249306679, -0.003192675532773137, -0.02766985446214676,0.005746086438503777,0.00558418454437604,0.00823828378479891,0.0004256904125213623,0.0005213618073463443,0.0,
2021-01-27,10:37:56:80,51.022672,7.561803,312.1,2.8,11,0.0,276,-0.1,0.3,979.4,91.5,-1.0, -0.35434186458587646, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.005746086438503777,0.00558418454437604,0.00823828378479891,0.0004256904125213623,0.0005213618073463443,0.0,
2021-01-27,10:37:57:00,51.022672,7.561803,312.1,2.8,11,0.1,311,-0.1,0.2,979.2,91.6,-1.0,-0.363918662071228, 9.533711433410645, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.003830718994140625,0.005245428011385801,0.0074181669765439615,0.0,0.0,0.0004256904125213623,
2021-01-27,10:37:57:20,51.022672,7.561803,312.1,2.8,11,0.1,311,-0.1,0.2,979.2,91.6,-1.0, -0.35434186458587646, 9.548076629638672, 0.3926490843296051, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.003830718994140625,0.005245428011385801,0.0074181669765439615,0.0,0.0,0.0004256904125213623,
2021-01-27,10:37:57:40,51.022672,7.561803,312.1,2.8,11,0.1,311,-0.1,0.2,979.2,91.6,-1.0, -0.35434186458587646, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.003830718994140625,0.005245428011385801,0.0074181669765439615,0.0,0.0,0.0004256904125213623,
2021-01-27,10:37:57:60,51.022672,7.561803,312.1,2.8,11,0.1,311,-0.1,0.2,979.2,91.6,-1.0, -0.35434186458587646, 9.543288230895996, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.003830718994140625,0.005245428011385801,0.0074181669765439615,0.0,0.0,0.0004256904125213623,
2021-01-27,10:37:57:80,51.022672,7.561803,312.1,2.8,11,0.1,311,-0.1,0.2,979.2,91.6,-1.0, -0.35434186458587646, 9.548076629638672, 0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.003830718994140625,0.005245428011385801,0.0074181669765439615,0.0,0.0,0.0004256904125213623,
2021-01-27,10:37:58:00,51.022673,7.561804,311.9,2.8,10,0.2,228,0.0,0.2,979.3,91.7,-1.0,-0.363918662071228, 9.53849983215332, 0.3878606855869293, -0.05001858249306679, -0.004256900865584612, -0.02766985446214676,0.0023458267209080386,0.003583309505270378,0.004883237077105045,0.0005213621495361084,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:58:20,51.022673,7.561804,311.9,2.8,10,0.2,228,0.0,0.2,979.3,91.7,-1.0, -0.363918662071228, 9.53849983215332, 0.3734954595565796, -0.05001858249306679, -0.004256900865584612, -0.026605628430843353,0.0023458267209080386,0.003583309505270378,0.004883237077105045,0.0005213621495361084,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:58:40,51.022673,7.561804,311.9,2.8,10,0.2,228,0.0,0.2,979.3,91.7,-1.0, -0.35913026332855225, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.0023458267209080386,0.003583309505270378,0.004883237077105045,0.0005213621495361084,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:58:60,51.022673,7.561804,311.9,2.8,10,0.2,228,0.0,0.2,979.3,91.7,-1.0, -0.363918662071228, 9.543288230895996, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.0023458267209080386,0.003583309505270378,0.004883237077105045,0.0005213621495361084,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:58:80,51.022673,7.561804,311.9,2.8,10,0.2,228,0.0,0.2,979.3,91.7,-1.0, -0.35913026332855225, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.0023458267209080386,0.003583309505270378,0.004883237077105045,0.0005213621495361084,0.0005213618073463443,0.0005213621495361084,
2021-01-27,10:37:59:00,51.022674,7.561805,312.0,2.8,11,0.1,328,-0.1,0.2,979.3,92.2,-0.9,-0.35434186458587646, 9.543288230895996, 0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.005584193744282208,0.003583309505270378,0.0023458267209080386,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:59:20,51.022674,7.561805,312.0,2.8,11,0.1,328,-0.1,0.2,979.3,92.2,-0.9, -0.3495534360408783, 9.53849983215332, 0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676,0.005584193744282208,0.003583309505270378,0.0023458267209080386,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:59:40,51.022674,7.561805,312.0,2.8,11,0.1,328,-0.1,0.2,979.3,92.2,-0.9, -0.363918662071228, 9.543288230895996, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.005584193744282208,0.003583309505270378,0.0023458267209080386,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:59:60,51.022674,7.561805,312.0,2.8,11,0.1,328,-0.1,0.2,979.3,92.2,-0.9, -0.363918662071228, 9.548076629638672, 0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353,0.005584193744282208,0.003583309505270378,0.0023458267209080386,0.0,0.0005213618073463443,0.0004256904125213623,
2021-01-27,10:37:59:80,51.022674,7.561805,312.0,2.8,11,0.1,328,-0.1,0.2,979.3,92.2,-0.9, -0.35913026332855225, 9.53849983215332, 0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676,0.005584193744282208,0.003583309505270378,0.0023458267209080386,0.0,0.0005213618073463443,0.0004256904125213623,
